received_utc,imei,codec,record_utc,timestamp_ms,priority,latitude,longitude,altitude_m,angle_deg,satellites,speed_kmh,event_io_id,io_json
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 00:32:52.000 UTC,1783989172000,0,40.1080400,-8.5086099,0,0,0,0,0,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12884,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-31,""18"":-45,""19"":5,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41857,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 02:03:43.000 UTC,1783994623000,0,40.1080400,-8.5086099,0,0,0,0,0,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12884,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-28,""18"":-39,""19"":9,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41857,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 03:34:34.000 UTC,1784000074000,0,40.1080400,-8.5086099,0,0,0,0,0,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12884,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-34,""18"":-46,""19"":10,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41857,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 05:05:26.000 UTC,1784005526000,0,40.1080400,-8.5086099,0,0,0,0,0,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12884,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-33,""18"":-39,""19"":8,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41857,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 06:36:17.000 UTC,1784010977000,0,40.1080400,-8.5086099,0,0,0,0,0,"{""239"":0,""240"":0,""21"":3,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":3,""181"":0,""182"":0,""66"":12882,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-34,""18"":-37,""19"":9,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41857,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 08:07:10.000 UTC,1784016430000,0,40.1080400,-8.5086099,0,0,0,0,0,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12884,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-28,""18"":-41,""19"":10,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41857,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 08:15:08.000 UTC,1784016908000,0,40.1080400,-8.5086099,0,0,0,0,239,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":15012,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-34,""18"":-41,""19"":9,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41857,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:49Z,862272088542776,Codec8E,2026-07-14 08:15:15.000 UTC,1784016915000,0,40.1080400,-8.5086099,0,0,0,0,303,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":1,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":14895,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":399,""17"":-28,""18"":-45,""19"":7,""15"":0,""241"":26801,""199"":0,""16"":1069380,""12"":41859,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:50Z,862272088542776,Codec8E,2026-07-14 08:15:16.000 UTC,1784016916000,0,40.1080400,-8.5086099,0,0,0,0,240,"{""239"":1,""240"":1,""21"":0,""200"":0,""69"":2,""237"":99,""113"":100,""303"":1,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":14929,""24"":0,""206"":0,""67"":4128,""68"":0,""13"":399,""17"":-31,""18"":-37,""19"":10,""15"":0,""241"":0,""199"":0,""16"":1069380,""12"":41859,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
2026-07-14T08:19:50Z,862272088542776,Codec8E,2026-07-14 08:15:17.000 UTC,1784016917000,0,40.1080400,-8.5086099,0,0,0,0,303,"{""239"":1,""240"":1,""21"":0,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":14937,""24"":0,""206"":0,""67"":4128,""68"":0,""13"":399,""17"":-40,""18"":-38,""19"":8,""15"":0,""241"":0,""199"":0,""16"":1069380,""12"":41859,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e343030302d303038353038362e313030302b3030302e3030302f""}"
