received_utc,imei,codec,record_utc,timestamp_ms,priority,latitude,longitude,altitude_m,angle_deg,satellites,speed_kmh,event_io_id,io_json
2026-06-30T00:55:08Z,862272088833183,Codec8E,2026-06-30 00:53:28.000 UTC,1782780808000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12675,""206"":26,""67"":4051,""68"":0,""17"":-26,""18"":39,""19"":0,""13201"":302,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T01:55:14Z,862272088833183,Codec8E,2026-06-30 01:53:28.000 UTC,1782784408000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12656,""206"":26,""67"":4051,""68"":0,""17"":-26,""18"":38,""19"":-15,""13201"":296,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218765,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T02:55:21Z,862272088833183,Codec8E,2026-06-30 02:53:28.000 UTC,1782788008000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12636,""206"":26,""67"":4051,""68"":0,""17"":-28,""18"":43,""19"":-23,""13201"":292,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T03:55:23Z,862272088833183,Codec8E,2026-06-30 03:53:28.000 UTC,1782791608000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12636,""206"":26,""67"":4051,""68"":0,""17"":-31,""18"":39,""19"":-8,""13201"":289,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T04:53:34Z,862272088833183,Codec8E,2026-06-30 04:53:28.000 UTC,1782795208000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12634,""206"":26,""67"":4051,""68"":0,""17"":-31,""18"":48,""19"":-8,""13201"":288,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T05:53:39Z,862272088833183,Codec8E,2026-06-30 05:53:28.000 UTC,1782798808000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12636,""206"":26,""67"":4051,""68"":0,""17"":-25,""18"":39,""19"":-3,""13201"":285,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218765,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T06:53:46Z,862272088833183,Codec8E,2026-06-30 06:53:28.000 UTC,1782802408000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12634,""206"":26,""67"":4051,""68"":0,""17"":-25,""18"":38,""19"":-16,""13201"":283,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T07:53:53Z,862272088833183,Codec8E,2026-06-30 07:53:28.000 UTC,1782806008000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":5,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12636,""206"":26,""67"":4051,""68"":0,""17"":-24,""18"":39,""19"":-1,""13201"":282,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T08:54:00Z,862272088833183,Codec8E,2026-06-30 08:53:28.000 UTC,1782809608000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12621,""206"":26,""67"":4051,""68"":0,""17"":-32,""18"":48,""19"":-8,""13201"":282,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218765,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T09:54:05Z,862272088833183,Codec8E,2026-06-30 09:53:28.000 UTC,1782813208000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":5,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12600,""206"":26,""67"":4051,""68"":0,""17"":-31,""18"":48,""19"":-8,""13201"":281,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T10:54:12Z,862272088833183,Codec8E,2026-06-30 10:53:28.000 UTC,1782816808000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12593,""206"":26,""67"":4051,""68"":0,""17"":-32,""18"":48,""19"":-8,""13201"":281,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T11:54:18Z,862272088833183,Codec8E,2026-06-30 11:53:28.000 UTC,1782820408000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12593,""206"":26,""67"":4051,""68"":0,""17"":-31,""18"":48,""19"":-8,""13201"":282,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T12:54:25Z,862272088833183,Codec8E,2026-06-30 12:53:28.000 UTC,1782824008000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":5,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12593,""206"":26,""67"":4051,""68"":0,""17"":-35,""18"":39,""19"":-6,""13201"":283,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
2026-06-30T13:54:31Z,862272088833183,Codec8E,2026-06-30 13:53:28.000 UTC,1782827608000,0,41.5462683,-8.4193083,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":5,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12593,""206"":26,""67"":4051,""68"":0,""17"":-25,""18"":38,""19"":-15,""13201"":282,""241"":26801,""16"":56875,""12"":287,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436322e363833332d303038343139332e303833332b3030302e3030302f""}"
