received_utc,imei,codec,record_utc,timestamp_ms,priority,latitude,longitude,altitude_m,angle_deg,satellites,speed_kmh,event_io_id,io_json
2026-07-06T00:38:31Z,862272088833183,Codec8E,2026-07-06 00:36:29.000 UTC,1783298189000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12502,""206"":26,""67"":4033,""68"":0,""17"":-36,""18"":39,""19"":-12,""13201"":302,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T01:36:38Z,862272088833183,Codec8E,2026-07-06 01:36:29.000 UTC,1783301789000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12485,""206"":26,""67"":4033,""68"":0,""17"":-34,""18"":24,""19"":-10,""13201"":302,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T02:36:44Z,862272088833183,Codec8E,2026-07-06 02:36:29.000 UTC,1783305389000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12476,""206"":26,""67"":4033,""68"":0,""17"":-32,""18"":37,""19"":-13,""13201"":301,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T03:36:51Z,862272088833183,Codec8E,2026-07-06 03:36:29.000 UTC,1783308989000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12468,""206"":26,""67"":4033,""68"":0,""17"":-37,""18"":33,""19"":-4,""13201"":302,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T04:36:57Z,862272088833183,Codec8E,2026-07-06 04:36:29.000 UTC,1783312589000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12463,""206"":26,""67"":4033,""68"":0,""17"":-25,""18"":29,""19"":-15,""13201"":301,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T05:37:03Z,862272088833183,Codec8E,2026-07-06 05:36:29.000 UTC,1783316189000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12463,""206"":26,""67"":4033,""68"":0,""17"":-23,""18"":36,""19"":-18,""13201"":300,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T06:37:10Z,862272088833183,Codec8E,2026-07-06 06:36:29.000 UTC,1783319789000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12463,""206"":26,""67"":4033,""68"":0,""17"":-26,""18"":38,""19"":-16,""13201"":301,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T07:37:17Z,862272088833183,Codec8E,2026-07-06 07:36:29.000 UTC,1783323389000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12463,""206"":26,""67"":4033,""68"":0,""17"":-26,""18"":38,""19"":-18,""13201"":299,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T08:37:23Z,862272088833183,Codec8E,2026-07-06 08:36:29.000 UTC,1783326989000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12463,""206"":26,""67"":4033,""68"":0,""17"":-23,""18"":29,""19"":-17,""13201"":300,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
2026-07-06T09:37:29Z,862272088833183,Codec8E,2026-07-06 09:36:29.000 UTC,1783330589000,0,41.5463483,-8.4193216,0,0,0,0,0,"{""239"":0,""240"":0,""80"":0,""21"":4,""200"":3,""69"":3,""237"":2,""113"":100,""263"":1,""303"":0,""383"":3,""66"":12463,""206"":26,""67"":4033,""68"":0,""17"":-15,""18"":38,""19"":-12,""13201"":299,""241"":26801,""16"":69833,""12"":387,""449"":0,""636"":110218764,""11"":893510181,""238"":0,""14"":2540732448,""387"":""2b3431353436332e343833332d303038343139332e323136372b3030302e3030302f""}"
