received_utc,imei,codec,record_utc,timestamp_ms,priority,latitude,longitude,altitude_m,angle_deg,satellites,speed_kmh,event_io_id,io_json
2026-07-18T00:00:03Z,862272088542776,Codec8E,2026-07-18 00:00:02.000 UTC,1784332802000,0,40.2147400,-8.4461350,18,257,12,44,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":7,""181"":14,""182"":9,""66"":14844,""24"":44,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":7,""18"":-257,""19"":74,""15"":1000,""241"":26806,""199"":4513,""16"":1355998,""12"":53055,""449"":0,""636"":609804,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323134372e343030302d303038343436312e333530302b3030302e3031382f""}"
2026-07-18T00:00:04Z,862272088542776,Codec8E,2026-07-18 00:00:04.000 UTC,1784332804000,0,40.2146616,-8.4464050,21,242,12,44,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":7,""181"":12,""182"":9,""66"":14828,""24"":44,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":1,""18"":-381,""19"":29,""15"":1000,""241"":26806,""199"":4538,""16"":1356023,""12"":53055,""449"":0,""636"":609834,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323134362e363136372d303038343436342e303530302b3030302e3032312f""}"
2026-07-18T00:00:07Z,862272088542776,Codec8E,2026-07-18 00:00:06.000 UTC,1784332806000,0,40.2145350,-8.4466000,20,231,12,41,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":7,""181"":12,""182"":9,""66"":14883,""24"":41,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-15,""18"":-376,""19"":-10,""15"":1000,""241"":26806,""199"":4560,""16"":1356045,""12"":53055,""449"":0,""636"":1629738,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323134352e333530302d303038343436362e303030302b3030302e3032302f""}"
2026-07-18T00:00:07Z,862272088542776,Codec8E,2026-07-18 00:00:07.000 UTC,1784332807000,0,40.2144416,-8.4466466,22,214,12,39,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":7,""181"":12,""182"":9,""66"":14848,""24"":39,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-21,""18"":-400,""19"":70,""15"":1000,""241"":26806,""199"":4571,""16"":1356056,""12"":53055,""449"":0,""636"":1629738,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323134342e343136372d303038343436362e343636372b3030302e3032322f""}"
2026-07-18T00:00:09Z,862272088542776,Codec8E,2026-07-18 00:00:09.000 UTC,1784332809000,0,40.2142850,-8.4466783,23,198,12,35,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":7,""181"":12,""182"":9,""66"":14858,""24"":35,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-38,""18"":-79,""19"":25,""15"":1000,""241"":26806,""199"":4589,""16"":1356074,""12"":53055,""449"":0,""636"":609804,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323134322e383530302d303038343436362e373833332b3030302e3032332f""}"
2026-07-18T00:00:10Z,862272088542776,Codec8E,2026-07-18 00:00:10.000 UTC,1784332810000,0,40.2141683,-8.4466083,22,181,11,34,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":7,""181"":12,""182"":9,""66"":14865,""24"":34,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-37,""18"":52,""19"":68,""15"":1000,""241"":26806,""199"":4603,""16"":1356088,""12"":53055,""449"":0,""636"":609804,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323134312e363833332d303038343436362e303833332b3030302e3032322f""}"
2026-07-18T00:00:12Z,862272088542776,Codec8E,2026-07-18 00:00:12.000 UTC,1784332812000,0,40.2139066,-8.4464366,23,158,11,38,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":7,""181"":14,""182"":9,""66"":14844,""24"":38,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-3,""18"":131,""19"":98,""15"":1000,""241"":26806,""199"":4636,""16"":1356121,""12"":53055,""449"":0,""636"":609804,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323133392e303636372d303038343436342e333636372b3030302e3032332f""}"
2026-07-18T00:00:17Z,862272088542776,Codec8E,2026-07-18 00:00:15.000 UTC,1784332815000,0,40.2135749,-8.4463133,22,168,11,42,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":14,""182"":9,""66"":14846,""24"":42,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-81,""18"":75,""19"":61,""15"":1000,""241"":26806,""199"":4674,""16"":1356159,""12"":53055,""449"":0,""636"":609804,""1148"":86,""11"":8935106000,""14"":1160700155,""387"":""2b3430323133352e373530302d303038343436332e313333332b3030302e3032322f""}"
2026-07-18T00:00:18Z,862272088542776,Codec8E,2026-07-18 00:00:18.000 UTC,1784332818000,0,40.2132300,-8.4463566,24,183,10,46,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":17,""182"":10,""66"":14843,""24"":46,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-132,""18"":-134,""19"":88,""15"":1000,""241"":26806,""199"":4713,""16"":1356198,""12"":53055,""449"":0,""636"":609804,""1148"":86,""11"":8935106000,""14"":1160700155,""387"":""2b3430323133322e333030302d303038343436332e353636372b3030302e3032342f""}"
2026-07-18T00:00:25Z,862272088542776,Codec8E,2026-07-18 00:00:25.000 UTC,1784332825000,0,40.2122999,-8.4464700,27,178,8,53,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":19,""182"":12,""66"":14868,""24"":53,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-174,""18"":-23,""19"":117,""15"":1000,""241"":26806,""199"":4817,""16"":1356302,""12"":53055,""449"":0,""636"":609834,""1148"":86,""11"":8935106000,""14"":1160700155,""387"":""2b3430323132332e303030302d303038343436342e373030302b3030302e3032372f""}"
2026-07-18T00:00:33Z,862272088542776,Codec8E,2026-07-18 00:00:30.000 UTC,1784332830000,0,40.2114600,-8.4463916,29,176,8,64,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":19,""182"":12,""66"":14894,""24"":64,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-112,""18"":-65,""19"":130,""15"":1000,""241"":26806,""199"":4911,""16"":1356396,""12"":53055,""449"":0,""636"":609804,""1148"":86,""11"":8935106000,""14"":1160700155,""387"":""2b3430323131342e363030302d303038343436332e393136372b3030302e3032392f""}"
2026-07-18T00:00:35Z,862272088542776,Codec8E,2026-07-18 00:00:35.000 UTC,1784332835000,0,40.2105283,-8.4464266,32,186,10,71,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":20,""182"":10,""66"":14888,""24"":71,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-100,""18"":40,""19"":138,""15"":1000,""241"":26806,""199"":5014,""16"":1356499,""12"":53055,""449"":0,""636"":609804,""1148"":86,""11"":8935106000,""14"":1160700155,""387"":""2b3430323130352e323833332d303038343436342e323636372b3030302e3033322f""}"
2026-07-18T00:00:39Z,862272088542776,Codec8E,2026-07-18 00:00:39.000 UTC,1784332839000,0,40.2097866,-8.4466516,35,197,10,75,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":17,""182"":10,""66"":14854,""24"":75,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-99,""18"":-54,""19"":157,""15"":1000,""241"":26806,""199"":5099,""16"":1356584,""12"":53055,""449"":0,""636"":572684,""1148"":86,""11"":8935106000,""14"":1160700155,""387"":""2b3430323039372e383636372d303038343436362e353136372b3030302e3033352f""}"
2026-07-18T00:00:44Z,862272088542776,Codec8E,2026-07-18 00:00:44.000 UTC,1784332844000,0,40.2088599,-8.4470283,39,196,12,77,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":20,""181"":14,""182"":9,""66"":14815,""24"":77,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-107,""18"":-47,""19"":113,""15"":1000,""241"":26806,""199"":5207,""16"":1356692,""12"":53055,""449"":0,""636"":609804,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323038382e363030302d303038343437302e323833332b3030302e3033392f""}"
2026-07-18T00:00:52Z,862272088542776,Codec8E,2026-07-18 00:00:49.000 UTC,1784332849000,0,40.2079616,-8.4473899,47,198,11,76,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":20,""181"":12,""182"":9,""66"":14815,""24"":76,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-80,""18"":-66,""19"":93,""15"":1000,""241"":26806,""199"":5312,""16"":1356797,""12"":53055,""449"":0,""636"":572684,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323037392e363136372d303038343437332e393030302b3030302e3034372f""}"
2026-07-18T00:00:54Z,862272088542776,Codec8E,2026-07-18 00:00:54.000 UTC,1784332854000,0,40.2070533,-8.4477899,57,198,11,76,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":20,""181"":15,""182"":9,""66"":14821,""24"":76,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-99,""18"":62,""19"":61,""15"":1000,""241"":26806,""199"":5418,""16"":1356903,""12"":53055,""449"":0,""636"":609804,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323037302e353333332d303038343437372e393030302b3030302e3035372f""}"
2026-07-18T00:00:58Z,862272088542776,Codec8E,2026-07-18 00:00:58.000 UTC,1784332858000,0,40.2063466,-8.4482199,62,209,12,78,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":20,""181"":12,""182"":9,""66"":14840,""24"":78,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-69,""18"":57,""19"":99,""15"":1000,""241"":26806,""199"":5505,""16"":1356990,""12"":53055,""449"":0,""636"":609844,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323036332e343636372d303038343438322e323030302b3030302e3036322f""}"
2026-07-18T00:01:01Z,862272088542776,Codec8E,2026-07-18 00:01:00.000 UTC,1784332860000,0,40.2060166,-8.4485633,57,221,12,76,0,"{""239"":1,""240"":1,""21"":4,""200"":0,""69"":1,""237"":2,""113"":100,""303"":1,""383"":3,""1149"":20,""181"":14,""182"":9,""66"":14811,""24"":76,""206"":48740,""67"":4123,""68"":0,""13"":401,""17"":-14,""18"":115,""19"":51,""15"":1000,""241"":26806,""199"":5552,""16"":1357037,""12"":53055,""449"":0,""636"":1836085,""1148"":79,""11"":8935106000,""14"":1160700155,""387"":""2b3430323036302e313636372d303038343438352e363333332b3030302e3035372f""}"
