received_utc,imei,codec,record_utc,timestamp_ms,priority,latitude,longitude,altitude_m,angle_deg,satellites,speed_kmh,event_io_id,io_json
2026-07-01T03:13:24Z,862272088542776,Codec8E,2026-06-28 00:24:30.000 UTC,1782606270000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":3,""200"":0,""69"":2,""237"":2,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12890,""24"":0,""206"":48740,""67"":4128,""68"":0,""13"":1117,""17"":-39,""18"":-25,""19"":5,""15"":0,""241"":26806,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":339469,""1148"":84,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:24Z,862272088542776,Codec8E,2026-06-28 01:56:22.000 UTC,1782611782000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12884,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":1117,""17"":-35,""18"":-21,""19"":6,""15"":0,""241"":26801,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":0,""1148"":120,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:24Z,862272088542776,Codec8E,2026-06-28 03:28:43.000 UTC,1782617323000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":0,""200"":0,""69"":2,""237"":1,""113"":100,""303"":0,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":12883,""24"":0,""206"":8740,""67"":4128,""68"":0,""13"":1117,""17"":-41,""18"":-28,""19"":5,""15"":0,""241"":26806,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":21635,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:24Z,862272088542776,Codec8E,2026-06-28 05:46:39.000 UTC,1782625599000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":4,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12865,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":1117,""17"":-37,""18"":-25,""19"":10,""15"":0,""241"":26806,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:25Z,862272088542776,Codec8E,2026-06-28 07:17:31.000 UTC,1782631051000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":0,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":12872,""24"":0,""206"":15500,""67"":4128,""68"":0,""13"":1117,""17"":-41,""18"":-18,""19"":7,""15"":0,""241"":0,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:25Z,862272088542776,Codec8E,2026-06-28 08:48:22.000 UTC,1782636502000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":4,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":12878,""24"":0,""206"":48740,""67"":4128,""68"":0,""13"":1117,""17"":-41,""18"":-31,""19"":10,""15"":0,""241"":0,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":0,""1148"":107,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:25Z,862272088542776,Codec8E,2026-06-28 10:20:42.000 UTC,1782642042000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":4,""200"":0,""69"":2,""237"":2,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":12840,""24"":0,""206"":48740,""67"":4128,""68"":0,""13"":1117,""17"":-42,""18"":-26,""19"":4,""15"":0,""241"":26806,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":339469,""1148"":83,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:25Z,862272088542776,Codec8E,2026-06-28 11:53:03.000 UTC,1782647583000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":2,""200"":0,""69"":2,""237"":2,""113"":100,""303"":0,""383"":3,""1149"":8,""181"":0,""182"":0,""66"":12840,""24"":0,""206"":48740,""67"":4128,""68"":0,""13"":1117,""17"":-38,""18"":-22,""19"":5,""15"":0,""241"":26806,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":339509,""1148"":99,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:25Z,862272088542776,Codec8E,2026-06-28 13:25:23.000 UTC,1782653123000,0,40.1082033,-8.5085066,0,0,0,0,0,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":1,""181"":0,""182"":0,""66"":12840,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":1117,""17"":-38,""18"":-22,""19"":5,""15"":0,""241"":26801,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":0,""1148"":120,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
2026-07-01T03:13:26Z,862272088542776,Codec8E,2026-06-28 15:01:49.000 UTC,1782658909000,0,40.1082033,-8.5085066,0,0,0,0,239,"{""239"":1,""240"":0,""21"":4,""200"":0,""69"":2,""237"":2,""113"":100,""303"":0,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":15021,""24"":0,""206"":48740,""67"":4128,""68"":0,""13"":1117,""17"":-40,""18"":-23,""19"":3,""15"":0,""241"":0,""199"":0,""16"":100682,""12"":10902,""449"":0,""636"":339469,""1148"":83,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038322e303333332d303038353038352e303636372b3030302e3030302f""}"
