received_utc,imei,codec,record_utc,timestamp_ms,priority,latitude,longitude,altitude_m,angle_deg,satellites,speed_kmh,event_io_id,io_json
2026-07-13T00:44:52Z,862272088542776,Codec8E,2026-07-10 00:39:00.000 UTC,1783643940000,0,40.1080350,-8.5084216,0,0,0,0,0,"{""239"":1,""240"":0,""21"":3,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":8,""181"":0,""182"":0,""66"":14876,""24"":0,""206"":10701,""67"":4128,""68"":0,""13"":569,""17"":-33,""18"":-32,""19"":6,""15"":0,""241"":26802,""199"":0,""16"":678598,""12"":37663,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:52Z,862272088542776,Codec8E,2026-07-10 02:07:38.000 UTC,1783649258000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":0,""240"":0,""21"":3,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":1,""181"":0,""182"":0,""66"":13216,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":591,""17"":-33,""18"":-30,""19"":8,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39134,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:54Z,862272088542776,Codec8E,2026-07-10 02:07:39.000 UTC,1783649259000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13251,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":591,""17"":-34,""18"":-36,""19"":6,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39134,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:54Z,862272088542776,Codec8E,2026-07-10 02:07:48.000 UTC,1783649268000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":0,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13206,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":592,""17"":-32,""18"":-35,""19"":5,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39136,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:54Z,862272088542776,Codec8E,2026-07-10 02:07:49.000 UTC,1783649269000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13223,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":592,""17"":-31,""18"":-39,""19"":7,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39137,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:54Z,862272088542776,Codec8E,2026-07-10 02:07:59.000 UTC,1783649279000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":0,""240"":0,""21"":4,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13240,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":592,""17"":-29,""18"":-30,""19"":8,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39139,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:54Z,862272088542776,Codec8E,2026-07-10 02:08:00.000 UTC,1783649280000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":1,""240"":0,""21"":4,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13210,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":592,""17"":-30,""18"":-35,""19"":3,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39139,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:56Z,862272088542776,Codec8E,2026-07-10 02:08:07.000 UTC,1783649287000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":0,""240"":0,""21"":4,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13238,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":592,""17"":-36,""18"":-40,""19"":6,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39141,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:56Z,862272088542776,Codec8E,2026-07-10 02:08:08.000 UTC,1783649288000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":1,""240"":0,""21"":4,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13214,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":592,""17"":-34,""18"":-39,""19"":7,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39141,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
2026-07-13T00:44:56Z,862272088542776,Codec8E,2026-07-10 02:08:10.000 UTC,1783649290000,0,40.1080350,-8.5084216,0,0,0,0,239,"{""239"":0,""240"":0,""21"":4,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":13187,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":592,""17"":-35,""18"":-31,""19"":7,""15"":0,""241"":26801,""199"":0,""16"":678598,""12"":39141,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038302e333530302d303038353038342e323136372b3030302e3030302f""}"
