received_utc,imei,codec,record_utc,timestamp_ms,priority,latitude,longitude,altitude_m,angle_deg,satellites,speed_kmh,event_io_id,io_json
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 00:48:45.000 UTC,1782953325000,0,40.1081333,-8.5083849,0,0,0,0,0,"{""239"":1,""240"":0,""21"":1,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":14115,""24"":0,""206"":8740,""67"":4127,""68"":0,""13"":579,""17"":-31,""18"":-37,""19"":7,""15"":1000,""241"":26806,""199"":477,""16"":464980,""12"":26509,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 02:20:06.000 UTC,1782958806000,0,40.1081333,-8.5083849,0,0,0,0,0,"{""239"":1,""240"":0,""21"":3,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":1,""181"":0,""182"":0,""66"":14135,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":612,""17"":-31,""18"":-35,""19"":5,""15"":1000,""241"":26801,""199"":477,""16"":464980,""12"":28041,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 03:50:57.000 UTC,1782964257000,0,40.1081333,-8.5083849,0,0,0,0,0,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":14119,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":645,""17"":-28,""18"":-32,""19"":0,""15"":1000,""241"":26801,""199"":477,""16"":464980,""12"":29549,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 05:21:48.000 UTC,1782969708000,0,40.1081333,-8.5083849,0,0,0,0,0,"{""239"":1,""240"":0,""21"":3,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":1,""181"":0,""182"":0,""66"":14115,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":678,""17"":-33,""18"":-35,""19"":0,""15"":1000,""241"":26801,""199"":477,""16"":464980,""12"":31057,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 06:27:04.000 UTC,1782973624000,0,40.1081333,-8.5083849,0,0,0,0,239,"{""239"":0,""240"":0,""21"":1,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":0,""181"":0,""182"":0,""66"":12968,""24"":0,""206"":8740,""67"":4128,""68"":0,""13"":702,""17"":-30,""18"":-34,""19"":1,""15"":1000,""241"":0,""199"":477,""16"":464980,""12"":32155,""449"":0,""636"":0,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 07:31:03.000 UTC,1782977463000,0,40.1081333,-8.5083849,0,0,0,0,239,"{""239"":1,""240"":0,""21"":3,""200"":0,""69"":2,""237"":2,""113"":100,""303"":0,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":14202,""24"":0,""206"":48740,""67"":4128,""68"":0,""13"":702,""17"":-36,""18"":-29,""19"":7,""15"":0,""241"":26806,""199"":0,""16"":464980,""12"":32155,""449"":0,""636"":339469,""1148"":0,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 07:32:18.000 UTC,1782977538000,0,40.1081333,-8.5083849,0,0,0,0,303,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":1,""383"":3,""1149"":20,""181"":0,""182"":0,""66"":14032,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":703,""17"":-330,""18"":66,""19"":-50,""15"":0,""241"":26801,""199"":0,""16"":464980,""12"":32176,""449"":0,""636"":0,""1148"":120,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 07:32:19.000 UTC,1782977539000,0,40.1081333,-8.5083849,0,0,0,0,303,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":0,""383"":3,""1149"":1,""181"":0,""182"":0,""66"":14117,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":703,""17"":-296,""18"":-3,""19"":-3,""15"":0,""241"":26801,""199"":0,""16"":464980,""12"":32176,""449"":0,""636"":0,""1148"":120,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 07:32:20.000 UTC,1782977540000,0,40.1081333,-8.5083849,0,0,0,0,303,"{""239"":1,""240"":0,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":0,""182"":0,""66"":14098,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":703,""17"":-65,""18"":-33,""19"":-8,""15"":0,""241"":26801,""199"":0,""16"":464980,""12"":32176,""449"":0,""636"":0,""1148"":120,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
2026-07-02T07:36:20Z,862272088542776,Codec8E,2026-07-02 07:32:22.000 UTC,1782977542000,0,40.1081333,-8.5083849,0,0,0,0,240,"{""239"":1,""240"":1,""21"":5,""200"":0,""69"":2,""237"":99,""113"":100,""303"":1,""383"":3,""1149"":1,""181"":0,""182"":0,""66"":14056,""24"":0,""206"":18,""67"":4128,""68"":0,""13"":703,""17"":-54,""18"":-22,""19"":22,""15"":0,""241"":26801,""199"":0,""16"":464980,""12"":32176,""449"":0,""636"":0,""1148"":120,""11"":8935106000,""14"":1160700155,""387"":""2b3430313038312e333333332d303038353038332e383530302b3030302e3030302f""}"
